"location_id","year_id","physicians","nurses","uhc","uhc_variance"
127,2013,16.5194472799852,21.023639426519,0.690211078626809,7.43211622162611e-05
127,2014,16.7924581902729,21.6748466395394,0.690068581914235,9.47853357525414e-05
127,2015,17.2267773613537,22.5467347750571,0.692723026233834,0.000131502922404392
127,2016,17.6706866587669,23.3664798124874,0.698447232775373,0.000176234802238589
127,2017,18.079902135116,24.0643984819614,0.70138901072066,0.000225428051592805
128,1990,4.85828290884597,7.0292572460118,0.420993871918601,4.71860892430477e-05
128,1991,4.95086616075676,7.10020666466435,0.416093672645711,4.64063825033706e-05
128,1992,5.10319766308481,7.20913946900516,0.417502269589249,4.79876872159558e-05
128,1993,5.33979000423119,7.37834738604511,0.427997043064013,5.00949468690515e-05
128,1994,5.62258545524069,7.58653621041972,0.436359039501015,5.47978613163344e-05
128,1995,5.83986900028761,7.76539750681645,0.469200267418692,5.68547450565419e-05
128,1996,6.02066257601229,7.97253135900927,0.492466099183707,6.35995246985596e-05
128,1997,6.33468495642698,8.56907959159642,0.496469589374124,6.62097279667381e-05
128,1998,6.62031225754674,8.59652867782762,0.508454219454536,6.97130074874012e-05
128,1999,7.05137322213936,9.28191764648339,0.529048616230124,7.13356941851634e-05
128,2000,7.43310804719502,10.0819576010858,0.534104242283027,7.84239689170825e-05
128,2001,7.81160246020582,11.0197860798878,0.559505857817421,8.9187838785976e-05
128,2002,8.0887068780529,11.3867768966055,0.568870813146849,8.32225572713631e-05
128,2003,8.39806203707158,11.7657158806558,0.576378397077926,8.08564671691902e-05
128,2004,8.76295099628259,12.0748057697615,0.583046150881753,7.66893256477812e-05
128,2005,9.19605140009407,12.5360253132505,0.586055603829995,7.12291864671998e-05
128,2006,9.60286123736866,13.076115753487,0.592016708523445,6.31800725501851e-05
128,2007,9.98370152925553,13.554645759728,0.603021429698764,5.99484393242973e-05
128,2008,10.3779010866991,13.9885499736542,0.614436909871222,5.73604754795791e-05
128,2009,10.7751357584286,14.4489212982213,0.612910046851793,5.81934784407952e-05
128,2010,11.1941066535425,14.9435610053682,0.61842514141466,5.71618122330518e-05
128,2011,11.6666409431524,15.5574608093085,0.62204925711305,5.94752429873935e-05
128,2012,12.0507881630568,16.0378677214432,0.620049378326664,5.9145666654452e-05
128,2013,12.4097792500177,16.5548518285172,0.622545699607713,6.10528545704918e-05
128,2014,12.6994484732631,16.8965526316504,0.618423719281481,6.66134963228567e-05
128,2015,13.0306527851481,17.5125416214463,0.617551433293605,7.248038834847e-05
128,2016,13.1684181707527,17.4659815394965,0.618096259929342,9.42161739305094e-05
128,2017,13.4370204605946,17.9457273306715,0.618303609138596,0.000140250792172857
129,1990,3.95486713309176,7.60578130601972,0.479721995632677,7.73142858452982e-05
129,1991,4.08823269607981,7.89612906158803,0.497281391068409,7.96654558253036e-05
129,1992,4.19271710043535,8.14736991136604,0.49640820438236,9.73049950004692e-05
129,1993,4.27685709170128,8.3794654018016,0.500988576146211,0.000104260851921186
129,1994,4.37202929521833,8.64500855398591,0.505540422447752,0.000124278473528474
129,1995,4.48567887552248,8.9637067341681,0.500748247618236,0.000132109087348963
129,1996,4.63523725550361,9.39284132671612,0.504094127204159,0.000133535713116834
129,1997,4.78156479577081,9.81457459622483,0.508483588430851,0.000139271563890143
129,1998,4.91854149902818,10.2174379411949,0.513837137509437,0.00015357740593862
129,1999,5.18714794500191,11.0139614171134,0.518368044267638,0.00016441655219325
129,2000,5.34367313685368,11.5109692367177,0.524182710858849,0.000169036972813781
129,2001,5.45726758951108,11.9033289733476,0.529759858071398,0.000179273153359702
129,2002,5.6315850505928,12.4381632312538,0.554048209195246,0.000184852376725188
129,2003,5.85702562549997,13.1151539310914,0.562138836445266,0.000188568582853127
129,2004,6.12890026779893,13.9246158603875,0.568442948997819,0.00018788205524775
129,2005,6.43111741060776,14.8322957360311,0.575983739853837,0.000196383229752089
129,2006,6.68233175071029,15.6264481431196,0.582935671605774,0.000203940310128382
129,2007,7.00738643587596,16.4377070954113,0.589781021068936,0.000198917341489314
129,2008,7.3335625471069,17.2680644751782,0.596798643979513,0.000204441864532601
129,2009,7.52388062131376,17.7367149432955,0.602623176591422,0.000207933617277123
